Actual_AQI,Predicted_AQI,Predicted_Bucket
167.0,176.8742,Moderate
203.0,215.89854,Poor
323.0,288.78473,Poor
124.0,111.772064,Moderate
132.0,132.52385,Moderate
106.0,106.690735,Moderate
132.0,241.65442,Poor
116.0,114.02426,Moderate
142.0,149.11847,Moderate
599.0,603.8348,Severe
220.0,164.0461,Moderate
325.0,306.38077,Very Poor
67.0,78.19229,Satisfactory
166.0,195.37886,Moderate
53.0,67.01685,Satisfactory
132.0,132.52385,Moderate
353.0,366.93048,Very Poor
99.0,107.61286,Moderate
148.0,116.285645,Moderate
108.0,117.33551,Moderate
132.0,126.66246,Moderate
411.0,437.89243,Severe
118.0,114.28655,Moderate
103.0,92.052734,Satisfactory
404.0,269.59424,Poor
132.0,132.52385,Moderate
69.0,66.47922,Satisfactory
114.0,109.43021,Moderate
132.0,112.030594,Moderate
286.0,238.43152,Poor
151.0,182.62698,Moderate
86.0,83.24986,Satisfactory
139.0,145.29617,Moderate
189.0,143.42778,Moderate
124.0,139.26913,Moderate
132.0,131.43152,Moderate
61.0,61.516438,Satisfactory
103.0,107.29257,Moderate
132.0,132.28008,Moderate
134.0,137.31253,Moderate
48.0,51.454865,Satisfactory
147.0,147.36247,Moderate
151.0,137.09213,Moderate
139.0,154.1291,Moderate
230.0,274.1404,Poor
165.0,208.81543,Poor
132.0,132.28008,Moderate
119.0,130.40077,Moderate
100.0,113.38371,Moderate
91.0,85.337845,Satisfactory
132.0,121.60389,Moderate
132.0,131.47704,Moderate
81.0,55.02227,Satisfactory
96.0,106.60701,Moderate
237.0,227.92319,Poor
333.0,349.15445,Very Poor
234.0,233.30495,Poor
214.0,195.23232,Moderate
284.0,278.74817,Poor
57.0,60.816387,Satisfactory
132.0,132.28008,Moderate
198.0,191.29593,Moderate
73.0,64.36396,Satisfactory
173.0,186.82,Moderate
77.0,79.3262,Satisfactory
78.0,95.91318,Satisfactory
348.0,340.1191,Very Poor
150.0,138.87416,Moderate
132.0,132.52385,Moderate
31.0,45.740635,Good
357.0,348.68207,Very Poor
125.0,171.12224,Moderate
282.0,304.02417,Very Poor
104.0,104.62107,Moderate
109.0,118.59394,Moderate
256.0,325.82678,Very Poor
60.0,52.358765,Satisfactory
132.0,132.52385,Moderate
95.0,96.43982,Satisfactory
460.0,367.1847,Very Poor
282.0,307.31247,Very Poor
130.0,134.3098,Moderate
472.0,431.9663,Severe
109.0,116.240395,Moderate
132.0,132.52385,Moderate
223.0,109.76036,Moderate
116.0,116.496315,Moderate
75.0,87.7946,Satisfactory
254.0,264.50302,Poor
43.0,57.23989,Satisfactory
315.0,302.36325,Very Poor
102.0,111.02405,Moderate
109.0,115.42672,Moderate
198.0,185.4236,Moderate
132.0,132.52385,Moderate
132.0,131.47704,Moderate
100.0,103.665565,Moderate
104.0,118.15723,Moderate
438.0,352.81168,Very Poor
134.0,130.3182,Moderate
107.0,132.87643,Moderate
286.0,270.25284,Poor
132.0,132.52385,Moderate
132.0,128.85208,Moderate
330.0,311.76624,Very Poor
132.0,132.52385,Moderate
77.0,92.58453,Satisfactory
378.0,330.3286,Very Poor
132.0,132.52385,Moderate
94.0,98.73604,Satisfactory
215.0,184.76572,Moderate
318.0,327.24588,Very Poor
243.0,251.08458,Poor
101.0,130.08252,Moderate
30.0,38.076176,Good
433.0,514.8174,Severe
276.0,242.06355,Poor
327.0,579.9518,Severe
99.0,72.9781,Satisfactory
212.0,143.62215,Moderate
112.0,112.99362,Moderate
132.0,132.28008,Moderate
115.0,119.83984,Moderate
336.0,246.10089,Poor
185.0,167.70805,Moderate
428.0,381.98642,Very Poor
273.0,290.3436,Poor
173.0,149.85124,Moderate
93.0,103.95584,Moderate
128.0,127.06677,Moderate
89.0,121.88307,Moderate
156.0,173.28442,Moderate
124.0,125.220345,Moderate
368.0,408.7086,Severe
544.0,362.26746,Very Poor
402.0,382.99408,Very Poor
180.0,179.79057,Moderate
123.0,108.02683,Moderate
116.0,131.32489,Moderate
323.0,327.63702,Very Poor
101.0,104.467026,Moderate
132.0,132.52385,Moderate
350.0,379.60724,Very Poor
132.0,124.03164,Moderate
341.0,356.09454,Very Poor
132.0,130.4067,Moderate
242.0,233.54047,Poor
94.0,73.372215,Satisfactory
132.0,132.28008,Moderate
223.0,242.88693,Poor
274.0,262.1043,Poor
132.0,131.47704,Moderate
441.0,448.51846,Severe
126.0,126.038635,Moderate
291.0,290.25235,Poor
108.0,111.60422,Moderate
595.0,564.7905,Severe
205.0,170.9712,Moderate
132.0,131.96033,Moderate
222.0,234.21692,Poor
498.0,735.4387,Severe
132.0,174.49117,Moderate
412.0,373.80292,Very Poor
110.0,144.71432,Moderate
112.0,124.76354,Moderate
99.0,105.00338,Moderate
65.0,67.99098,Satisfactory
267.0,276.4791,Poor
60.0,63.06928,Satisfactory
132.0,132.52385,Moderate
139.0,144.25455,Moderate
94.0,81.2623,Satisfactory
213.0,239.88605,Poor
102.0,122.56206,Moderate
322.0,326.30408,Very Poor
110.0,134.94266,Moderate
126.0,146.92456,Moderate
109.0,118.55435,Moderate
106.0,131.17632,Moderate
403.0,472.73718,Severe
132.0,130.40984,Moderate
365.0,447.38422,Severe
165.0,184.47122,Moderate
132.0,132.09702,Moderate
132.0,132.28008,Moderate
132.0,132.52385,Moderate
132.0,132.38228,Moderate
132.0,131.47704,Moderate
147.0,138.66425,Moderate
130.0,128.63902,Moderate
145.0,145.02885,Moderate
132.0,124.064156,Moderate
357.0,332.01212,Very Poor
143.0,166.98619,Moderate
501.0,433.04733,Severe
139.0,208.1265,Poor
132.0,123.872475,Moderate
95.0,116.99446,Moderate
350.0,461.84628,Severe
47.0,106.0935,Moderate
103.0,125.25792,Moderate
132.0,175.43964,Moderate
194.0,154.94614,Moderate
108.0,116.59254,Moderate
254.0,241.83574,Poor
104.0,102.52911,Moderate
385.0,430.7881,Severe
66.0,75.28573,Satisfactory
61.0,71.71109,Satisfactory
328.0,316.72308,Very Poor
132.0,131.2129,Moderate
223.0,187.00813,Moderate
172.0,201.33907,Poor
132.0,130.969,Moderate
90.0,112.041534,Moderate
127.0,117.50924,Moderate
365.0,386.90543,Very Poor
61.0,77.31552,Satisfactory
90.0,105.54261,Moderate
334.0,334.14664,Very Poor
265.0,237.07948,Poor
182.0,212.0172,Poor
387.0,375.91467,Very Poor
180.0,184.43242,Moderate
101.0,126.985504,Moderate
228.0,224.1744,Poor
121.0,129.89168,Moderate
118.0,138.67421,Moderate
132.0,132.52385,Moderate
97.0,106.554016,Moderate
115.0,122.232445,Moderate
338.0,318.85486,Very Poor
80.0,91.39357,Satisfactory
572.0,466.27884,Severe
132.0,132.52385,Moderate
132.0,313.39948,Very Poor
68.0,65.29765,Satisfactory
132.0,132.52385,Moderate
55.0,63.020325,Satisfactory
297.0,249.13123,Poor
132.0,131.47704,Moderate
313.0,238.24223,Poor
125.0,143.63731,Moderate
473.0,461.69788,Severe
298.0,178.13383,Moderate
132.0,132.28008,Moderate
58.0,67.70591,Satisfactory
132.0,108.477135,Moderate
315.0,297.3206,Poor
339.0,303.26724,Very Poor
61.0,67.45366,Satisfactory
327.0,316.60123,Very Poor
55.0,66.90524,Satisfactory
322.0,231.94595,Poor
132.0,132.52385,Moderate
132.0,132.52385,Moderate
132.0,130.969,Moderate
188.0,158.59518,Moderate
132.0,132.52385,Moderate
94.0,108.308846,Moderate
229.0,258.33328,Poor
132.0,132.28008,Moderate
72.0,78.69596,Satisfactory
62.0,165.63843,Moderate
132.0,131.47704,Moderate
270.0,267.10394,Poor
246.0,189.74173,Moderate
309.0,317.7894,Very Poor
132.0,132.52385,Moderate
598.0,569.1343,Severe
141.0,119.80137,Moderate
132.0,132.28008,Moderate
114.0,113.120514,Moderate
213.0,165.22023,Moderate
70.0,79.47335,Satisfactory
207.0,165.668,Moderate
377.0,374.02908,Very Poor
154.0,144.82295,Moderate
59.0,69.79907,Satisfactory
215.0,121.3375,Moderate
281.0,281.9471,Poor
178.0,171.51083,Moderate
93.0,102.89336,Moderate
231.0,178.90152,Moderate
184.0,177.027,Moderate
132.0,137.63046,Moderate
39.0,45.884823,Good
132.0,132.28008,Moderate
117.0,103.86684,Moderate
348.0,548.0138,Severe
358.0,381.26187,Very Poor
110.0,99.411934,Satisfactory
79.0,91.23852,Satisfactory
102.0,99.42263,Satisfactory
79.0,97.3582,Satisfactory
444.0,460.39987,Severe
323.0,311.5626,Very Poor
154.0,228.21565,Poor
66.0,62.943195,Satisfactory
245.0,240.44254,Poor
311.0,301.23898,Very Poor
160.0,186.54997,Moderate
358.0,342.61127,Very Poor
132.0,132.24051,Moderate
170.0,288.4063,Poor
137.0,128.2176,Moderate
132.0,132.52385,Moderate
94.0,91.43189,Satisfactory
1275.0,956.93335,Severe
44.0,49.932472,Good
379.0,393.0073,Very Poor
132.0,132.52385,Moderate
261.0,296.58224,Poor
55.0,47.94502,Good
106.0,92.51974,Satisfactory
81.0,70.491936,Satisfactory
107.0,111.4922,Moderate
150.0,159.66289,Moderate
85.0,96.749275,Satisfactory
298.0,287.57852,Poor
463.0,601.7953,Severe
115.0,130.70015,Moderate
304.0,301.1823,Very Poor
141.0,141.16321,Moderate
359.0,348.9085,Very Poor
221.0,228.48148,Poor
132.0,131.43152,Moderate
107.0,98.65609,Satisfactory
382.0,369.47098,Very Poor
91.0,91.23638,Satisfactory
123.0,133.8204,Moderate
321.0,390.88132,Very Poor
48.0,83.99007,Satisfactory
322.0,332.2405,Very Poor
345.0,335.8306,Very Poor
132.0,127.18333,Moderate
424.0,479.429,Severe
366.0,410.7483,Severe
31.0,42.159718,Good
90.0,86.26452,Satisfactory
54.0,76.92833,Satisfactory
248.0,251.05206,Poor
132.0,281.08344,Poor
71.0,76.57582,Satisfactory
99.0,137.97134,Moderate
103.0,85.74543,Satisfactory
132.0,132.28008,Moderate
408.0,446.51703,Severe
63.0,67.417534,Satisfactory
30.0,39.632053,Good
64.0,70.90101,Satisfactory
65.0,68.7554,Satisfactory
362.0,372.81122,Very Poor
50.0,54.693287,Satisfactory
168.0,118.87198,Moderate
75.0,100.5971,Moderate
132.0,131.21231,Moderate
132.0,132.52385,Moderate
65.0,70.569664,Satisfactory
53.0,55.351124,Satisfactory
81.0,70.554665,Satisfactory
35.0,38.20909,Good
132.0,99.744896,Satisfactory
402.0,351.0103,Very Poor
75.0,79.010574,Satisfactory
182.0,173.50644,Moderate
75.0,79.164696,Satisfactory
132.0,132.52385,Moderate
87.0,85.793335,Satisfactory
132.0,131.43152,Moderate
132.0,132.38228,Moderate
530.0,502.0977,Severe
124.0,149.84232,Moderate
132.0,130.70055,Moderate
47.0,86.22683,Satisfactory
132.0,152.56735,Moderate
152.0,122.84037,Moderate
80.0,103.43278,Moderate
115.0,121.53741,Moderate
58.0,66.89874,Satisfactory
99.0,146.50708,Moderate
673.0,636.3008,Severe
218.0,231.23347,Poor
132.0,132.52385,Moderate
132.0,140.41833,Moderate
228.0,227.55116,Poor
493.0,475.2363,Severe
491.0,484.8168,Severe
199.0,187.28505,Moderate
92.0,75.625114,Satisfactory
74.0,59.77427,Satisfactory
108.0,104.86904,Moderate
132.0,132.52385,Moderate
132.0,132.52385,Moderate
118.0,106.87091,Moderate
332.0,264.13446,Poor
132.0,132.52385,Moderate
228.0,199.17914,Moderate
145.0,162.13297,Moderate
125.0,129.92726,Moderate
132.0,132.52385,Moderate
132.0,132.52385,Moderate
132.0,223.07202,Poor
132.0,132.52385,Moderate
60.0,77.92728,Satisfactory
30.0,52.152042,Satisfactory
77.0,75.12277,Satisfactory
81.0,99.115746,Satisfactory
143.0,89.3292,Satisfactory
132.0,131.47704,Moderate
70.0,75.47982,Satisfactory
496.0,428.87857,Severe
526.0,548.922,Severe
493.0,499.48474,Severe
105.0,119.32112,Moderate
323.0,312.07208,Very Poor
385.0,390.84097,Very Poor
132.0,131.6362,Moderate
102.0,115.01035,Moderate
132.0,132.52385,Moderate
232.0,154.07713,Moderate
124.0,126.447876,Moderate
150.0,169.72934,Moderate
334.0,288.8558,Poor
95.0,97.9293,Satisfactory
132.0,56.353535,Satisfactory
132.0,130.70055,Moderate
132.0,132.28008,Moderate
72.0,82.467186,Satisfactory
74.0,72.80182,Satisfactory
128.0,137.65263,Moderate
107.0,93.59793,Satisfactory
50.0,76.06937,Satisfactory
41.0,43.896973,Good
110.0,116.15612,Moderate
307.0,278.093,Poor
210.0,227.58382,Poor
247.0,234.80322,Poor
58.0,55.850086,Satisfactory
132.0,132.52385,Moderate
212.0,202.77023,Poor
119.0,131.15256,Moderate
132.0,121.234,Moderate
126.0,134.87488,Moderate
85.0,77.42391,Satisfactory
157.0,146.27673,Moderate
589.0,548.1246,Severe
132.0,132.52385,Moderate
164.0,120.83611,Moderate
102.0,103.510956,Moderate
198.0,224.46165,Poor
132.0,132.52385,Moderate
132.0,132.52385,Moderate
347.0,366.81506,Very Poor
132.0,132.52385,Moderate
339.0,326.56403,Very Poor
92.0,98.6497,Satisfactory
132.0,130.70055,Moderate
352.0,323.20392,Very Poor
327.0,318.47833,Very Poor
161.0,170.4245,Moderate
404.0,408.84805,Severe
36.0,55.838528,Satisfactory
132.0,132.24051,Moderate
360.0,331.0267,Very Poor
65.0,67.93603,Satisfactory
132.0,132.52385,Moderate
157.0,126.1645,Moderate
132.0,132.28008,Moderate
162.0,146.66678,Moderate
132.0,132.52385,Moderate
132.0,243.92026,Poor
167.0,114.21593,Moderate
132.0,132.52385,Moderate
132.0,373.783,Very Poor
91.0,97.80823,Satisfactory
123.0,132.22963,Moderate
132.0,114.00026,Moderate
67.0,62.140274,Satisfactory
107.0,121.587425,Moderate
132.0,128.96535,Moderate
102.0,104.601585,Moderate
120.0,138.65144,Moderate
95.0,105.54236,Moderate
70.0,77.99655,Satisfactory
93.0,103.21472,Moderate
97.0,89.97731,Satisfactory
132.0,132.1575,Moderate
52.0,53.909428,Satisfactory
85.0,85.16815,Satisfactory
47.0,52.58198,Satisfactory
247.0,144.11844,Moderate
107.0,100.86468,Moderate
570.0,610.48553,Severe
338.0,349.02112,Very Poor
156.0,144.25948,Moderate
603.0,614.43634,Severe
237.0,203.78156,Poor
77.0,79.37887,Satisfactory
132.0,131.47704,Moderate
132.0,132.24051,Moderate
116.0,106.4467,Moderate
132.0,132.52385,Moderate
116.0,107.197754,Moderate
81.0,84.37116,Satisfactory
320.0,319.16107,Very Poor
68.0,79.0576,Satisfactory
114.0,109.28094,Moderate
82.0,82.05856,Satisfactory
35.0,36.318447,Good
94.0,103.20677,Moderate
117.0,121.125435,Moderate
132.0,130.48235,Moderate
73.0,94.79381,Satisfactory
115.0,118.47917,Moderate
132.0,132.52385,Moderate
194.0,137.1716,Moderate
132.0,133.2214,Moderate
132.0,132.52385,Moderate
132.0,164.83208,Moderate
110.0,110.49244,Moderate
136.0,108.00273,Moderate
140.0,150.9726,Moderate
53.0,53.873993,Satisfactory
98.0,79.14493,Satisfactory
99.0,86.817986,Satisfactory
60.0,79.06252,Satisfactory
149.0,157.54724,Moderate
130.0,113.61119,Moderate
222.0,168.43619,Moderate
126.0,132.39136,Moderate
200.0,189.73563,Moderate
148.0,141.74573,Moderate
132.0,132.52385,Moderate
91.0,76.14512,Satisfactory
271.0,285.27362,Poor
127.0,139.7629,Moderate
106.0,126.44034,Moderate
128.0,139.50845,Moderate
237.0,214.10187,Poor
153.0,195.72482,Moderate
87.0,90.987816,Satisfactory
83.0,93.70462,Satisfactory
318.0,299.57925,Poor
380.0,395.37976,Very Poor
193.0,162.76123,Moderate
97.0,115.384155,Moderate
132.0,132.52385,Moderate
132.0,132.39969,Moderate
69.0,89.58601,Satisfactory
412.0,398.59232,Very Poor
388.0,378.1679,Very Poor
112.0,101.490486,Moderate
132.0,132.28008,Moderate
125.0,115.41966,Moderate
108.0,106.20628,Moderate
136.0,117.60577,Moderate
105.0,114.09344,Moderate
132.0,132.52385,Moderate
74.0,67.57955,Satisfactory
259.0,306.4185,Very Poor
301.0,275.93512,Poor
70.0,84.66492,Satisfactory
304.0,306.95135,Very Poor
132.0,131.6362,Moderate
132.0,132.28008,Moderate
359.0,351.07962,Very Poor
61.0,56.288506,Satisfactory
226.0,158.64679,Moderate
92.0,116.84855,Moderate
132.0,132.52385,Moderate
495.0,414.07483,Severe
209.0,233.60747,Poor
76.0,82.89343,Satisfactory
108.0,131.1448,Moderate
160.0,189.1413,Moderate
217.0,168.68289,Moderate
99.0,52.02252,Satisfactory
79.0,85.162224,Satisfactory
132.0,132.52385,Moderate
161.0,166.24866,Moderate
437.0,525.43036,Severe
597.0,551.98425,Severe
151.0,144.79137,Moderate
245.0,110.40822,Moderate
389.0,367.38095,Very Poor
94.0,75.034744,Satisfactory
132.0,281.81854,Poor
280.0,296.5993,Poor
107.0,113.36445,Moderate
103.0,124.698555,Moderate
139.0,145.69229,Moderate
523.0,560.9069,Severe
132.0,119.26348,Moderate
90.0,99.24031,Satisfactory
286.0,294.7091,Poor
132.0,132.52385,Moderate
223.0,193.84618,Moderate
43.0,51.579716,Satisfactory
185.0,221.19012,Poor
101.0,103.11821,Moderate
81.0,76.01157,Satisfactory
96.0,79.54925,Satisfactory
132.0,131.47704,Moderate
132.0,250.86856,Poor
62.0,56.903236,Satisfactory
191.0,197.8315,Moderate
155.0,153.55463,Moderate
132.0,130.60692,Moderate
132.0,132.52385,Moderate
75.0,85.39039,Satisfactory
489.0,462.2864,Severe
75.0,95.72901,Satisfactory
140.0,132.83948,Moderate
97.0,103.78771,Moderate
117.0,82.635574,Satisfactory
118.0,120.00841,Moderate
40.0,46.983265,Good
132.0,133.49979,Moderate
93.0,66.751656,Satisfactory
229.0,191.81847,Moderate
132.0,87.17941,Satisfactory
212.0,206.33154,Poor
74.0,72.45743,Satisfactory
81.0,88.464554,Satisfactory
338.0,322.02628,Very Poor
104.0,126.32737,Moderate
132.0,132.52385,Moderate
132.0,102.70018,Moderate
188.0,209.49582,Poor
133.0,170.88528,Moderate
307.0,331.71027,Very Poor
101.0,111.275116,Moderate
1154.0,1204.3447,Severe
60.0,55.98756,Satisfactory
325.0,318.6034,Very Poor
132.0,132.52385,Moderate
468.0,487.28604,Severe
132.0,122.46143,Moderate
132.0,132.52385,Moderate
119.0,117.44546,Moderate
262.0,202.16985,Poor
109.0,114.990425,Moderate
132.0,127.44211,Moderate
56.0,52.80104,Satisfactory
160.0,123.30775,Moderate
405.0,421.82495,Severe
51.0,513.06195,Severe
951.0,796.5733,Severe
98.0,102.712296,Moderate
61.0,61.916004,Satisfactory
120.0,135.47165,Moderate
132.0,169.15884,Moderate
160.0,262.76678,Poor
132.0,129.38698,Moderate
296.0,393.79855,Very Poor
464.0,417.05884,Severe
222.0,224.51274,Poor
323.0,353.762,Very Poor
132.0,131.6362,Moderate
336.0,301.58765,Very Poor
545.0,567.6775,Severe
190.0,167.63614,Moderate
132.0,110.14694,Moderate
582.0,583.2932,Severe
237.0,240.76256,Poor
732.0,649.1221,Severe
354.0,383.52393,Very Poor
52.0,52.286564,Satisfactory
315.0,307.68176,Very Poor
132.0,129.09668,Moderate
84.0,98.04843,Satisfactory
71.0,70.29832,Satisfactory
43.0,47.512035,Good
98.0,112.17249,Moderate
107.0,113.89208,Moderate
143.0,155.43523,Moderate
34.0,47.46451,Good
30.0,42.6381,Good
43.0,50.83941,Satisfactory
132.0,131.98328,Moderate
132.0,132.52385,Moderate
404.0,438.55447,Severe
275.0,234.5851,Poor
40.0,36.856335,Good
132.0,132.38228,Moderate
609.0,594.13,Severe
317.0,304.361,Very Poor
280.0,277.0939,Poor
74.0,78.326004,Satisfactory
122.0,134.25996,Moderate
51.0,48.433823,Good
305.0,286.77463,Poor
154.0,170.65105,Moderate
431.0,456.5684,Severe
132.0,132.52385,Moderate
132.0,132.52385,Moderate
83.0,104.95267,Moderate
321.0,319.3711,Very Poor
132.0,131.55414,Moderate
80.0,94.40582,Satisfactory
107.0,109.37856,Moderate
116.0,135.90948,Moderate
489.0,508.5328,Severe
384.0,396.11295,Very Poor
125.0,163.08313,Moderate
126.0,123.80014,Moderate
315.0,232.83464,Poor
87.0,89.96396,Satisfactory
132.0,132.38228,Moderate
174.0,193.07712,Moderate
92.0,87.78686,Satisfactory
78.0,95.691444,Satisfactory
365.0,380.5902,Very Poor
132.0,132.52385,Moderate
107.0,75.99567,Satisfactory
132.0,195.46034,Moderate
277.0,279.54333,Poor
379.0,372.04803,Very Poor
344.0,323.27133,Very Poor
218.0,228.05179,Poor
79.0,64.10942,Satisfactory
248.0,270.9989,Poor
256.0,165.08893,Moderate
132.0,132.28008,Moderate
74.0,96.03619,Satisfactory
225.0,229.5805,Poor
82.0,99.33458,Satisfactory
132.0,130.77547,Moderate
63.0,59.960323,Satisfactory
230.0,231.0759,Poor
74.0,78.871704,Satisfactory
174.0,186.92444,Moderate
132.0,132.28008,Moderate
132.0,102.31005,Moderate
104.0,106.05724,Moderate
132.0,132.28008,Moderate
218.0,274.89694,Poor
180.0,151.31238,Moderate
126.0,131.42049,Moderate
132.0,132.52385,Moderate
13.0,55.19572,Satisfactory
116.0,121.43082,Moderate
381.0,405.97638,Severe
97.0,95.303856,Satisfactory
413.0,400.38785,Severe
79.0,90.12798,Satisfactory
73.0,70.567795,Satisfactory
358.0,358.29874,Very Poor
55.0,72.71384,Satisfactory
300.0,227.43512,Poor
57.0,60.280304,Satisfactory
390.0,439.17563,Severe
111.0,116.81604,Moderate
74.0,191.18767,Moderate
132.0,131.6362,Moderate
105.0,102.38074,Moderate
47.0,53.33457,Satisfactory
131.0,138.59282,Moderate
347.0,318.25677,Very Poor
46.0,48.726166,Good
312.0,320.36765,Very Poor
71.0,75.215004,Satisfactory
132.0,132.52385,Moderate
137.0,159.55498,Moderate
67.0,71.76866,Satisfactory
349.0,343.09222,Very Poor
340.0,352.69296,Very Poor
227.0,243.06854,Poor
291.0,287.77032,Poor
88.0,83.656364,Satisfactory
132.0,125.02569,Moderate
188.0,206.93994,Poor
50.0,54.27126,Satisfactory
186.0,138.5574,Moderate
132.0,132.38228,Moderate
85.0,127.16673,Moderate
81.0,82.95288,Satisfactory
315.0,292.91656,Poor
251.0,257.00955,Poor
321.0,321.16794,Very Poor
62.0,66.27478,Satisfactory
97.0,101.57991,Moderate
356.0,338.04694,Very Poor
177.0,195.91006,Moderate
71.0,73.94721,Satisfactory
132.0,129.61679,Moderate
132.0,216.16034,Poor
412.0,346.796,Very Poor
117.0,111.00339,Moderate
428.0,425.19962,Severe
92.0,96.21829,Satisfactory
469.0,351.75574,Very Poor
328.0,317.31296,Very Poor
103.0,104.74301,Moderate
314.0,297.93878,Poor
116.0,111.40282,Moderate
350.0,374.2303,Very Poor
175.0,142.9711,Moderate
239.0,250.84279,Poor
58.0,71.39103,Satisfactory
44.0,58.641514,Satisfactory
132.0,131.47704,Moderate
147.0,180.90663,Moderate
82.0,82.23638,Satisfactory
108.0,97.91698,Satisfactory
222.0,250.43152,Poor
381.0,373.26367,Very Poor
94.0,105.32766,Moderate
132.0,72.95855,Satisfactory
108.0,98.85245,Satisfactory
74.0,71.33041,Satisfactory
123.0,128.67784,Moderate
73.0,84.66183,Satisfactory
64.0,53.4685,Satisfactory
63.0,66.376274,Satisfactory
132.0,132.52385,Moderate
248.0,215.66257,Poor
91.0,105.14964,Moderate
199.0,218.79553,Poor
82.0,56.5435,Satisfactory
132.0,131.43152,Moderate
132.0,132.28008,Moderate
46.0,56.991272,Satisfactory
79.0,96.36293,Satisfactory
132.0,203.65305,Poor
413.0,382.62753,Very Poor
113.0,115.291756,Moderate
132.0,132.52385,Moderate
132.0,132.52385,Moderate
113.0,105.61072,Moderate
228.0,261.59293,Poor
202.0,280.51913,Poor
159.0,139.17224,Moderate
88.0,88.42249,Satisfactory
88.0,118.9818,Moderate
132.0,132.52385,Moderate
139.0,156.40237,Moderate
132.0,132.52385,Moderate
220.0,266.32672,Poor
215.0,240.77917,Poor
169.0,175.44434,Moderate
233.0,335.6411,Very Poor
